Symbol,Name,Risk,Sector,Quote
DSGX,The Descartes Systems Group Inc.,Low,Technology,https://www.nasdaq.com/symbol/dsgx
ALTR,Altair Engineering Inc.,Low,Technology,https://www.nasdaq.com/symbol/altr
FIVN,"Five9, Inc.",Low,Technology,https://www.nasdaq.com/symbol/fivn
MIME,Mimecast Limited,Low,Technology,https://www.nasdaq.com/symbol/mime
RPD,"Rapid7, Inc.",Low,Technology,https://www.nasdaq.com/symbol/rpd
CRUS,"Cirrus Logic, Inc.",Low,Technology,https://www.nasdaq.com/symbol/crus
FNSR,Finisar Corporation,Low,Technology,https://www.nasdaq.com/symbol/fnsr
BRKS,"Brooks Automation, Inc.",Low,Technology,https://www.nasdaq.com/symbol/brks
COMM,"CommScope Holding Company, Inc.",Low,Technology,https://www.nasdaq.com/symbol/comm
ACIA,"Acacia Communications, Inc.",Low,Technology,https://www.nasdaq.com/symbol/acia
SINA,Sina Corporation,Low,Technology,https://www.nasdaq.com/symbol/sina
POWI,"Power Integrations, Inc.",Low,Technology,https://www.nasdaq.com/symbol/powi
LSCC,Lattice Semiconductor Corporation,Low,Technology,https://www.nasdaq.com/symbol/lscc
APPN,Appian Corporation,Low,Technology,https://www.nasdaq.com/symbol/appn
BL,"BlackLine, Inc.",Low,Technology,https://www.nasdaq.com/symbol/bl
TENB,"Tenable Holdings, Inc.",Low,Technology,https://www.nasdaq.com/symbol/tenb
ALRM,"Alarm.com Holdings, Inc.",Low,Technology,https://www.nasdaq.com/symbol/alrm
EGHT,8x8 Inc,Low,Technology,https://www.nasdaq.com/symbol/eght
INOV,"Inovalon Holdings, Inc.",Low,Technology,https://www.nasdaq.com/symbol/inov
AMKR,"Amkor Technology, Inc.",Low,Technology,https://www.nasdaq.com/symbol/amkr
SVMK,SVMK Inc.,Low,Technology,https://www.nasdaq.com/symbol/svmk
SANM,Sanmina Corporation,Low,Technology,https://www.nasdaq.com/symbol/sanm
VRNS,"Varonis Systems, Inc.",Low,Technology,https://www.nasdaq.com/symbol/vrns
TTEC,"TTEC Holdings, Inc.",Low,Technology,https://www.nasdaq.com/symbol/ttec
DIOD,Diodes Incorporated,Low,Technology,https://www.nasdaq.com/symbol/diod
LPSN,"LivePerson, Inc.",Low,Technology,https://www.nasdaq.com/symbol/lpsn
TSEM,Tower Semiconductor Ltd.,Low,Technology,https://www.nasdaq.com/symbol/tsem
CVLT,"Commvault Systems, Inc.",Low,Technology,https://www.nasdaq.com/symbol/cvlt
OSIS,"OSI Systems, Inc.",Low,Technology,https://www.nasdaq.com/symbol/osis
LKCO,Luokung Technology Corp,Low,Technology,https://www.nasdaq.com/symbol/lkco
SPSC,"SPS Commerce, Inc.",Low,Technology,https://www.nasdaq.com/symbol/spsc
NTCT,"NetScout Systems, Inc.",Low,Technology,https://www.nasdaq.com/symbol/ntct
PRGS,Progress Software Corporation,Low,Technology,https://www.nasdaq.com/symbol/prgs
SGMS,Scientific Games Corp,Low,Technology,https://www.nasdaq.com/symbol/sgms
EPAY,"Bottomline Technologies, Inc.",Low,Technology,https://www.nasdaq.com/symbol/epay
TRVG,trivago N.V.,Low,Technology,https://www.nasdaq.com/symbol/trvg
GRPN,"Groupon, Inc.",Low,Technology,https://www.nasdaq.com/symbol/grpn
PLXS,Plexus Corp.,Low,Technology,https://www.nasdaq.com/symbol/plxs
UPWK,Upwork Inc.,Low,Technology,https://www.nasdaq.com/symbol/upwk
CHNG,Change Healthcare Inc.,Low,Technology,https://www.nasdaq.com/symbol/chng
MDRX,"Allscripts Healthcare Solutions, Inc.",Low,Technology,https://www.nasdaq.com/symbol/mdrx
BAND,Bandwidth Inc.,Low,Technology,https://www.nasdaq.com/symbol/band
CSGS,"CSG Systems International, Inc.",Low,Technology,https://www.nasdaq.com/symbol/csgs
FSCT,"ForeScout Technologies, Inc.",Low,Technology,https://www.nasdaq.com/symbol/fsct
SPWR,SunPower Corporation,Low,Technology,https://www.nasdaq.com/symbol/spwr
MGRC,McGrath RentCorp,Low,Technology,https://www.nasdaq.com/symbol/mgrc
AMBA,"Ambarella, Inc.",Low,Technology,https://www.nasdaq.com/symbol/amba
HCAT,"Health Catalyst, Inc",Low,Technology,https://www.nasdaq.com/symbol/hcat
SSYS,"Stratasys, Ltd.",Low,Technology,https://www.nasdaq.com/symbol/ssys
KLIC,"Kulicke and Soffa Industries, Inc.",Low,Technology,https://www.nasdaq.com/symbol/klic
RCII,Rent-A-Center Inc.,Low,Technology,https://www.nasdaq.com/symbol/rcii
SY,So-Young International Inc.,Low,Technology,https://www.nasdaq.com/symbol/sy
CRAY,Cray Inc,Low,Technology,https://www.nasdaq.com/symbol/cray
EBIX,"Ebix, Inc.",Low,Technology,https://www.nasdaq.com/symbol/ebix
MSTR,MicroStrategy Incorporated,Low,Technology,https://www.nasdaq.com/symbol/mstr
RMBS,"Rambus, Inc.",Low,Technology,https://www.nasdaq.com/symbol/rmbs
VRTU,Virtusa Corporation,Low,Technology,https://www.nasdaq.com/symbol/vrtu
CBLK,"Carbon Black, Inc.",Low,Technology,https://www.nasdaq.com/symbol/cblk
SCPL,SciPlay Corporation,Low,Technology,https://www.nasdaq.com/symbol/scpl
SIMO,Silicon Motion Technology Corporation,Low,Technology,https://www.nasdaq.com/symbol/simo
MTSI,"MACOM Technology Solutions Holdings, Inc.",Low,Technology,https://www.nasdaq.com/symbol/mtsi
CSIQ,Canadian Solar Inc.,Low,Technology,https://www.nasdaq.com/symbol/csiq
CRTO,Criteo S.A.,Low,Technology,https://www.nasdaq.com/symbol/crto
FORM,"FormFactor, Inc.",Low,Technology,https://www.nasdaq.com/symbol/form
SYKE,"Sykes Enterprises, Incorporated",Low,Technology,https://www.nasdaq.com/symbol/syke
PSDO,"Presidio, Inc.",Low,Technology,https://www.nasdaq.com/symbol/psdo
LORL,"Loral Space and Communications, Inc.",Low,Technology,https://www.nasdaq.com/symbol/lorl
PRFT,"Perficient, Inc.",Low,Technology,https://www.nasdaq.com/symbol/prft
SYNA,Synaptics Incorporated,Low,Technology,https://www.nasdaq.com/symbol/syna
TTMI,"TTM Technologies, Inc.",Low,Technology,https://www.nasdaq.com/symbol/ttmi
KELYA,"Kelly Services, Inc.",Low,Technology,https://www.nasdaq.com/symbol/kelya
KELYB,"Kelly Services, Inc.",Low,Technology,https://www.nasdaq.com/symbol/kelyb
GLUU,Glu Mobile Inc.,Low,Technology,https://www.nasdaq.com/symbol/gluu
NXGN,"NextGen Healthcare, Inc.",Low,Technology,https://www.nasdaq.com/symbol/nxgn
XPER,Xperi Corporation,Low,Technology,https://www.nasdaq.com/symbol/xper
PLUS,ePlus inc.,Low,Technology,https://www.nasdaq.com/symbol/plus
MTLS,Materialise NV,Low,Technology,https://www.nasdaq.com/symbol/mtls
TLND,Talend S.A.,Medium,Technology,https://www.nasdaq.com/symbol/tlnd
SCWX,SecureWorks Corp.,Medium,Technology,https://www.nasdaq.com/symbol/scwx
EXTR,"Extreme Networks, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/extr
UPLD,"Upland Software, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/upld
HSTM,"HealthStream, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/hstm
HHR,HeadHunter Group PLC,Medium,Technology,https://www.nasdaq.com/symbol/hhr
LTRPB,"Liberty TripAdvisor Holdings, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/ltrpb
SCSC,"ScanSource, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/scsc
LTRPA,"Liberty TripAdvisor Holdings, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/ltrpa
KFRC,"Kforce, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/kfrc
FORTY,Formula Systems (1985) Ltd.,Medium,Technology,https://www.nasdaq.com/symbol/forty
QADA,QAD Inc.,Medium,Technology,https://www.nasdaq.com/symbol/qada
VNET,"21Vianet Group, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/vnet
BNFT,"Benefitfocus, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/bnft
TWOU,"2U, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/twou
SPNS,Sapiens International Corporation N.V.,Medium,Technology,https://www.nasdaq.com/symbol/spns
TYPE,Monotype Imaging Holdings Inc.,Medium,Technology,https://www.nasdaq.com/symbol/type
DOMO,"Domo, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/domo
MOBL,"MobileIron, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/mobl
CMTL,Comtech Telecommunications Corp.,Medium,Technology,https://www.nasdaq.com/symbol/cmtl
SGH,"SMART Global Holdings, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/sgh
EIGI,"Endurance International Group Holdings, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/eigi
ITRN,Ituran Location and Control Ltd.,Medium,Technology,https://www.nasdaq.com/symbol/itrn
SLP,"Simulations Plus, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/slp
HLIT,Harmonic Inc.,Medium,Technology,https://www.nasdaq.com/symbol/hlit
IMOS,ChipMOS TECHNOLOGIES INC.,Medium,Technology,https://www.nasdaq.com/symbol/imos
BBSI,"Barrett Business Services, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/bbsi
QADB,QAD Inc.,Medium,Technology,https://www.nasdaq.com/symbol/qadb
PLAB,"Photronics, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/plab
CDLX,"Cardlytics, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/cdlx
CRWD,"CrowdStrike Holdings, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/crwd
CARB,"Carbonite, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/carb
JG,Aurora Mobile Limited,Medium,Technology,https://www.nasdaq.com/symbol/jg
CEVA,"CEVA, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/ceva
LASR,"nLIGHT, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/lasr
ERII,"Energy Recovery, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/erii
OSPN,OneSpan Inc.,Medium,Technology,https://www.nasdaq.com/symbol/ospn
AGYS,"Agilysys, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/agys
VECO,Veeco Instruments Inc.,Medium,Technology,https://www.nasdaq.com/symbol/veco
UCTT,"Ultra Clean Holdings, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/uctt
HSII,"Heidrick & Struggles International, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/hsii
ICHR,Ichor Holdings,Medium,Technology,https://www.nasdaq.com/symbol/ichr
DMRC,Digimarc Corporation,Medium,Technology,https://www.nasdaq.com/symbol/dmrc
CASA,"Casa Systems, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/casa
RBBN,Ribbon Communications Inc.,Medium,Technology,https://www.nasdaq.com/symbol/rbbn
HIMX,"Himax Technologies, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/himx
TRUE,"TrueCar, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/true
ACLS,"Axcelis Technologies, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/acls
TCX,Tucows Inc.,Medium,Technology,https://www.nasdaq.com/symbol/tcx
ZIXI,Zix Corporation,Medium,Technology,https://www.nasdaq.com/symbol/zixi
SOHU,Sohu.com Limited,Medium,Technology,https://www.nasdaq.com/symbol/sohu
BCOV,Brightcove Inc.,Medium,Technology,https://www.nasdaq.com/symbol/bcov
GILT,Gilat Satellite Networks Ltd.,Medium,Technology,https://www.nasdaq.com/symbol/gilt
MGIC,Magic Software Enterprises Ltd.,Medium,Technology,https://www.nasdaq.com/symbol/mgic
AVID,"Avid Technology, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/avid
PDFS,"PDF Solutions, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/pdfs
SWIR,"Sierra Wireless, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/swir
SSTI,"ShotSpotter, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/ssti
CYOU,Changyou.com Limited,Medium,Technology,https://www.nasdaq.com/symbol/cyou
AMSWA,"American Software, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/amswa
MJCO,Majesco,Medium,Technology,https://www.nasdaq.com/symbol/mjco
KE,"Kimball Electronics, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/ke
MITK,"Mitek Systems, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/mitk
TEUM,Pareteum Corporation,Medium,Technology,https://www.nasdaq.com/symbol/teum
EVER,"EverQuote, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/ever
CAMP,CalAmp Corp.,Medium,Technology,https://www.nasdaq.com/symbol/camp
CPSI,"Computer Programs and Systems, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/cpsi
DGII,Digi International Inc.,Medium,Technology,https://www.nasdaq.com/symbol/dgii
DSPG,"DSP Group, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/dspg
CCRN,"Cross Country Healthcare, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/ccrn
SNCR,"Synchronoss Technologies, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/sncr
GTYH,"GTY Technology Holdings, Inc.",Medium,Technology,https://www.nasdaq.com/symbol/gtyh
AGMH,AGM Group Holdings Inc.,Medium,Technology,https://www.nasdaq.com/symbol/agmh
NVEC,NVE Corporation,Medium,Technology,https://www.nasdaq.com/symbol/nvec
ACMR,"ACM Research, Inc.",High,Technology,https://www.nasdaq.com/symbol/acmr
CIH,China Index Holdings Limited,High,Technology,https://www.nasdaq.com/symbol/cih
IMMR,Immersion Corporation,High,Technology,https://www.nasdaq.com/symbol/immr
IOTS,Adesto Technologies Corporation,High,Technology,https://www.nasdaq.com/symbol/iots
SIFY,Sify Technologies Limited,High,Technology,https://www.nasdaq.com/symbol/sify
AOSL,Alpha and Omega Semiconductor Limited,High,Technology,https://www.nasdaq.com/symbol/aosl
ALLT,Allot Ltd.,High,Technology,https://www.nasdaq.com/symbol/allt
CMBM,Cambium Networks Corporation,High,Technology,https://www.nasdaq.com/symbol/cmbm
GFN,General Finance Corporation,High,Technology,https://www.nasdaq.com/symbol/gfn
SILC,Silicom Ltd,High,Technology,https://www.nasdaq.com/symbol/silc
CRNT,Ceragon Networks Ltd.,High,Technology,https://www.nasdaq.com/symbol/crnt
EGAN,eGain Corporation,High,Technology,https://www.nasdaq.com/symbol/egan
AAOI,"Applied Optoelectronics, Inc.",High,Technology,https://www.nasdaq.com/symbol/aaoi
ICLK,iClick Interactive Asia Group Limited,High,Technology,https://www.nasdaq.com/symbol/iclk
SMSI,"Smith Micro Software, Inc.",High,Technology,https://www.nasdaq.com/symbol/smsi
GSIT,"GSI Technology, Inc.",High,Technology,https://www.nasdaq.com/symbol/gsit
INSE,"Inspired Entertainment, Inc.",High,Technology,https://www.nasdaq.com/symbol/inse
KVHI,"KVH Industries, Inc.",High,Technology,https://www.nasdaq.com/symbol/kvhi
MDCA,MDC Partners Inc.,High,Technology,https://www.nasdaq.com/symbol/mdca
LIQT,"LiqTech International, Inc.",High,Technology,https://www.nasdaq.com/symbol/liqt
AXTI,AXT Inc,High,Technology,https://www.nasdaq.com/symbol/axti
ALOT,"AstroNova, Inc.",High,Technology,https://www.nasdaq.com/symbol/alot
RDVT,"Red Violet, Inc.",High,Technology,https://www.nasdaq.com/symbol/rdvt
TWIN,"Twin Disc, Incorporated",High,Technology,https://www.nasdaq.com/symbol/twin
XNET,Xunlei Limited,High,Technology,https://www.nasdaq.com/symbol/xnet
TZOO,Travelzoo,High,Technology,https://www.nasdaq.com/symbol/tzoo
PT,Pintec Technology Holdings Limited,High,Technology,https://www.nasdaq.com/symbol/pt
ALYA,Alithya Group inc.,High,Technology,https://www.nasdaq.com/symbol/alya
VERI,"Veritone, Inc.",High,Technology,https://www.nasdaq.com/symbol/veri
ASUR,Asure Software Inc,High,Technology,https://www.nasdaq.com/symbol/asur
MAMS,"MAM Software Group, Inc.",High,Technology,https://www.nasdaq.com/symbol/mams
AIRG,"Airgain, Inc.",High,Technology,https://www.nasdaq.com/symbol/airg
RADA,RADA Electronic Industries Ltd.,High,Technology,https://www.nasdaq.com/symbol/rada
MNTX,"Manitex International, Inc.",High,Technology,https://www.nasdaq.com/symbol/mntx
PNTR,Pointer Telocation Ltd.,High,Technology,https://www.nasdaq.com/symbol/pntr
TESS,TESSCO Technologies Incorporated,High,Technology,https://www.nasdaq.com/symbol/tess
WATT,Energous Corporation,High,Technology,https://www.nasdaq.com/symbol/watt
FTEO,"FRONTEO, Inc.",High,Technology,https://www.nasdaq.com/symbol/fteo
IVAC,"Intevac, Inc.",High,Technology,https://www.nasdaq.com/symbol/ivac
PERI,Perion Network Ltd,High,Technology,https://www.nasdaq.com/symbol/peri
MRAM,"Everspin Technologies, Inc.",High,Technology,https://www.nasdaq.com/symbol/mram
PXLW,"Pixelworks, Inc.",High,Technology,https://www.nasdaq.com/symbol/pxlw
VOXX,VOXX International Corporation,High,Technology,https://www.nasdaq.com/symbol/voxx
SMTX,SMTC Corporation,High,Technology,https://www.nasdaq.com/symbol/smtx
RDCM,Radcom Ltd.,High,Technology,https://www.nasdaq.com/symbol/rdcm
RMBL,"RumbleOn, Inc.",High,Technology,https://www.nasdaq.com/symbol/rmbl
CCNI,"Command Center, Inc.",High,Technology,https://www.nasdaq.com/symbol/ccni
GEC,"Great Elm Capital Group, Inc.",High,Technology,https://www.nasdaq.com/symbol/gec
SHSP,"SharpSpring, Inc.",High,Technology,https://www.nasdaq.com/symbol/shsp
PCYG,"Park City Group, Inc.",High,Technology,https://www.nasdaq.com/symbol/pcyg
GSUM,Gridsum Holding Inc.,High,Technology,https://www.nasdaq.com/symbol/gsum
KOPN,Kopin Corporation,High,Technology,https://www.nasdaq.com/symbol/kopn
ISSC,"Innovative Solutions and Support, Inc.",High,Technology,https://www.nasdaq.com/symbol/issc
TACT,TransAct Technologies Incorporated,High,Technology,https://www.nasdaq.com/symbol/tact
CYRN,CYREN Ltd.,High,Technology,https://www.nasdaq.com/symbol/cyrn
SGOC,"SGOCO Group, Ltd",High,Technology,https://www.nasdaq.com/symbol/sgoc
EMKR,EMCORE Corporation,High,Technology,https://www.nasdaq.com/symbol/emkr
PCTI,"PC-Tel, Inc.",High,Technology,https://www.nasdaq.com/symbol/pcti
ATOM,Atomera Incorporated,High,Technology,https://www.nasdaq.com/symbol/atom
ASYS,"Amtech Systems, Inc.",High,Technology,https://www.nasdaq.com/symbol/asys
KERN,Akerna Corp.,High,Technology,https://www.nasdaq.com/symbol/kern
INAP,Internap Corporation,High,Technology,https://www.nasdaq.com/symbol/inap
INVE,"Identiv, Inc.",High,Technology,https://www.nasdaq.com/symbol/inve
BRQS,"Borqs Technologies, Inc.",High,Technology,https://www.nasdaq.com/symbol/brqs
LTRX,"Lantronix, Inc.",High,Technology,https://www.nasdaq.com/symbol/ltrx
CLPS,CLPS Incorporation,High,Technology,https://www.nasdaq.com/symbol/clps
RELL,"Richardson Electronics, Ltd.",High,Technology,https://www.nasdaq.com/symbol/rell
SEAC,"SeaChange International, Inc.",High,Technology,https://www.nasdaq.com/symbol/seac
NTWK,NetSol Technologies Inc.,High,Technology,https://www.nasdaq.com/symbol/ntwk
AVNW,"Aviat Networks, Inc.",High,Technology,https://www.nasdaq.com/symbol/avnw
PHUN,"Phunware, Inc.",High,Technology,https://www.nasdaq.com/symbol/phun
VUZI,Vuzix Corporation,High,Technology,https://www.nasdaq.com/symbol/vuzi
RESN,Resonant Inc.,High,Technology,https://www.nasdaq.com/symbol/resn
QUIK,QuickLogic Corporation,High,Technology,https://www.nasdaq.com/symbol/quik
CTG,"Computer Task Group, Incorporated",High,Technology,https://www.nasdaq.com/symbol/ctg
GRNQ,Greenpro Capital Corp.,High,Technology,https://www.nasdaq.com/symbol/grnq
AWRE,"Aware, Inc.",High,Technology,https://www.nasdaq.com/symbol/awre
NH,"NantHealth, Inc.",High,Technology,https://www.nasdaq.com/symbol/nh
RNWK,"RealNetworks, Inc.",High,Technology,https://www.nasdaq.com/symbol/rnwk
DLHC,DLH Holdings Corp.,High,Technology,https://www.nasdaq.com/symbol/dlhc
SYNC,"Synacor, Inc.",High,Technology,https://www.nasdaq.com/symbol/sync
IMI,"Intermolecular, Inc.",High,Technology,https://www.nasdaq.com/symbol/imi
MTBC,"MTBC, Inc.",High,Technology,https://www.nasdaq.com/symbol/mtbc
CSPI,CSP Inc.,High,Technology,https://www.nasdaq.com/symbol/cspi
FRSX,Foresight Autonomous Holdings Ltd.,High,Technology,https://www.nasdaq.com/symbol/frsx
KTCC,Key Tronic Corporation,High,Technology,https://www.nasdaq.com/symbol/ktcc
WSTG,"Wayside Technology Group, Inc.",High,Technology,https://www.nasdaq.com/symbol/wstg
MIND,"Mitcham Industries, Inc.",High,Technology,https://www.nasdaq.com/symbol/mind
SRAX,"Social Reality, Inc.",High,Technology,https://www.nasdaq.com/symbol/srax
AEYE,"AudioEye, Inc.",High,Technology,https://www.nasdaq.com/symbol/aeye
GVP,"GSE Systems, Inc.",High,Technology,https://www.nasdaq.com/symbol/gvp
AUTO,"AutoWeb, Inc.",High,Technology,https://www.nasdaq.com/symbol/auto
MNDO,MIND C.T.I. Ltd.,High,Technology,https://www.nasdaq.com/symbol/mndo
RCMT,"RCM Technologies, Inc.",High,Technology,https://www.nasdaq.com/symbol/rcmt
GFNCP,General Finance Corporation,High,Technology,https://www.nasdaq.com/symbol/gfncp
QRHC,Quest Resource Holding Corporation,High,Technology,https://www.nasdaq.com/symbol/qrhc
QUMU,Qumu Corporation,High,Technology,https://www.nasdaq.com/symbol/qumu
OIIM,O2Micro International Limited,High,Technology,https://www.nasdaq.com/symbol/oiim
TRNX,"Taronis Technologies, Inc.",High,Technology,https://www.nasdaq.com/symbol/trnx
INOD,Innodata Inc.,High,Technology,https://www.nasdaq.com/symbol/inod
HSON,"Hudson Global, Inc.",High,Technology,https://www.nasdaq.com/symbol/hson
EVSI,"Envision Solar International, Inc.",High,Technology,https://www.nasdaq.com/symbol/evsi
PBTS,"Powerbridge Technologies Co., Ltd.",High,Technology,https://www.nasdaq.com/symbol/pbts
